,客户编号,客户公司名称,客户公司编号,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,第一选择基金,第二选择基金,第三选择基金,第四选择基金
5772,C5773,公司3,90601,2,34,28.93420438,42,0.220164083,1,7,116,10.44797621,4,0.771992097,12,54,2.157554905,21.61905521,64,19.24486196,59,21.9983078,10,5.305957806,,67,60,6.758709986,0,37.39970426,14.25400645,89.70761776,1,1,44,11.36678612,1,5,4,6,40,3,58.6513816,  ,  ,  ,  
5773,C5774,公司10,1010025,5,40,0.991615267,13,0.955777432,1,2,96,4.208532483,67,0.175735142,11,21,1.749219478,17.38664486,13,0.606133339,38,71.77691592,10,3.684876395,,28,57,17.06579693,0,73.46013416,2.493355956,52.37434121,2,1,79,10.9675208,1,4,5,11,36,67,77.62563664,J0189,  ,  ,  
5774,C5775,公司17,2917264,9,14,5.504827731,47,0.055924357,1,1,,26.48657615,37,0.495100118,3,10,2.897563085,30.50229407,11,24.27520463,3,9.679065094,1,15.87728994,,50,68,14.79839141,0,46.08000214,10.97895263,11.40295938,4,1,72,15.98297454,1,3,7,4,46,85,69.5648156,J0112,  ,  ,  
5775,C5776,公司8,646416,6,15,17.03386703,11,0.337242331,1,15,98,13.61645815,62,0.452333797,7,38,1.90281501,6.925932821,32,5.707200156,72,2.189760191,13,5.540897763,,88,52,15.66202744,0,58.41452774,4.614028355,52.21655878,2,1,35,11.88487746,1,5,2,3,18,60,57.70300725,J0017,J0034,  ,  
5776,C5777,公司5,252004,12,21,31.59572296,199,0.142350299,1,15,13,11.10472447,49,0.512796349,10,5,16.00682519,6.622159009,57,9.607482005,53,9.246093134,8,13.0719589,,24,999999999,19.99566083,0,24.32762523,14.11541996,84.99804813,2,1,86,8.857659849,1,4,7,7,6,39,24.63411106,  ,  ,  ,  
5777,C5778,公司4,161604,6,27,27.71700865,112,0.669670613,1,17,196,29.50390759,71,0.45915225,5,57,0.621218056,9.659441637,91,11.67155192,43,87.08468985,14,,,32,50,10.65841536,0,6.679924767,3.793031081,16.28814175,4,1,68,10.36590088,1,9,6,11,41,1,21.7180063,J0156,J0081,  ,  
5778,C5779,公司16,2585664,4,57,23.63973141,153,0.988280269,1,10,181,11.77261578,65,0.276295154,2,24,5.368676789,19.11784266,42,3.949689238,68,35.51947047,7,11.0892733,,25,56,12.9104261,0,74.81179432,2.190451364,85.50864229,2,1,51,1.937492193,1,12,6,5,58,69,33.70865776,  ,  ,  ,  
5779,C5780,公司11,1221025,2,56,11.79286638,73,0.670486364,1,13,153,15.3973416,23,0.136242022,7,16,18.33521989,23.86937958,94,7.879505376,62,35.8466351,14,6.268265431,,67,38,0.134059723,0,38.92457126,17.49335366,28.38832945,5,1,71,1.960543897,1,3,3,10,41,23,16.88901979,  ,  ,  ,  
5780,C5781,公司8,646416,9,12,33.846573,154,0.009376821,1,9,82,1.828140364,58,0.589399983,9,31,16.70056131,15.72808791,23,16.06061649,21,10.62104341,4,8.514963503,,48,46,12.65147433,0,40.65386075,12.3431942,43.29242342,2,1,20,1.114800964,1,8,6,7,91,14,49.79443445,  ,  ,  ,  
5781,C5782,公司15,2271049,8,43,27.2587848,164,0.815207853,1,4,203,25.94505655,48,0.33326305,3,10,14.92033119,12.50060946,92,19.15012101,89,90.19797619,8,1.203845713,,24,26,0.016348622,0,10.14504042,18.55402204,19.56523578,3,999999999,61,0.17966502,1,11,6,5,60,69,84.42304426,  ,  ,  ,  
5782,C5783,公司2,40401,10,50,2.223591788,204,0.00543778,1,12,5,26.5498202,52,0.733431687,4,29,3.418699807,23.1829201,59,17.0125386,1,55.84786349,6,13.66559173,,28,9,5.665253049,0,25.34491473,1.186652962,55.16823066,2,1,21,4.423173319,1,11,2,1,70,55,14.66933596,  ,  ,  ,  
5783,C5784,公司10,1010025,12,2,30.56395183,125,0.149392619,1,9,43,16.27494803,21,0.404102964,2,6,13.27200908,23.85468782,42,27.26141403,50,4.187921369,15,14.83181396,,29,26,11.30034133,0,32.82048363,6.134302071,17.12638029,2,1,43,11.86814474,1,3,5,9,30,65,66.51661643,  ,  ,  ,  
5784,C5785,公司10,1010025,2,66,31.90034479,133,0.003201686,1,6,,4.925871898,5,0.067742015,12,4,3.323870703,23.05767441,89,17.48848577,65,91.11409808,4,11.8900695,,58,70,13.46339334,0,0.017181702,11.122004,90.45798052,5,1,90,0.856267241,1,6,5,9,51,43,41.04533488,J0153,  ,  ,  
5785,C5786,公司13,1705636,11,6,30.73717232,90,0.577575201,1,7,101,8.102085709,1,0.044981494,4,46,6.124553762,27.38824197,73,27.39861268,83,58.05913953,16,7.593753018,,68,59,4.935787179,0,7.51201875,8.548031053,25.72433409,3,1,42,17.16137285,1,6,5,8,31,53,54.07715206,  ,  ,  ,  
5786,C5787,公司7,494209,1,50,18.55121337,79,0.006440777,1,1,60,33.56884789,70,0.70340241,9,43,9.292018003,22.52001485,4,29.30697173,88,59.06871099,16,17.95728664,,45,35,18.8261696,0,72.84911496,2.871119607,14.72678466,2,1,80,15.63826896,1,11,2,8,20,84,61.36087109,  ,  ,  ,  
5787,C5788,公司2,40401,11,41,29.29541253,87,0.767501457,1,9,118,28.00541045,17,0.058371969,8,24,9.354150902,30.53334555,76,0.206605405,46,19.50913971,5,8.132892336,,32,9,10.01311932,,33.97289912,9.468947356,15.94797251,4,1,29,15.17228453,1,1,4,5,12,93,28.83834143,J0170,  ,  ,  
5788,C5789,公司16,2585664,11,999999999,4.013941988,25,0.858170023,1,1,197,22.71544125,60,0.526927076,11,18,0.331238193,31.86040068,25,17.17620416,28,70.82947583,18,10.8532962,,30,18,16.82316676,0,12.87098775,15.10925184,46.40113895,2,1,23,5.478760954,1,5,3,3,47,46,72.91859962,  ,  ,  ,  
5789,C5790,公司2,40401,10,46,1.177971729,109,,1,3,190,23.13443244,36,0.52268224,8,67,18.85973897,2.626577926,20,13.94595024,26,61.21302244,3,11.66873594,,11,46,10.46853044,0,5.839803086,19.7900966,12.992915,2,1,55,11.8332687,1,,5,8,71,33,21.02873171,  ,  ,  ,  
5790,C5791,公司7,494209,1,4,30.35676199,185,0.143589094,1,9,118,22.7054844,33,0.55338521,2,35,6.731912185,2.466005908,87,13.14427671,84,68.75963216,1,17.43001274,,30,69,2.431774009,0,17.10815026,3.949857433,15.35111043,4,1,78,15.41308976,1,12,7,10,45,9,72.47768961,  ,  ,  ,  
5791,C5792,公司15,2271049,11,9,14.51512221,54,0.951174748,1,2,196,15.03193197,60,0.034893419,7,69,0.562077329,29.43806608,93,17.40523637,71,39.93027835,2,3.099768744,22.29178064,35,17,1.134102529,0,56.88810259,10.18969604,80.81790407,3,1,90,12.80430237,1,12,6,4,47,27,14.00396128,  ,  ,  ,  
5792,C5793,公司15,2271049,7,67,5.862262344,144,0.780859827,1,7,43,24.85994898,28,0.914450713,10,5,11.60710932,32.90682787,3,19.5795265,51,84.02704978,1,8.335035932,,95,54,19.06438198,0,18.54351598,0.296983248,18.14724336,1,1,50,13.32537253,1,11,7,2,75,72,61.46414579,  ,  ,  ,  
5793,C5794,公司5,252004,11,64,5.337766696,122,0.813728183,1,13,58,20.56773381,4,0.149858709,9,53,19.63402046,26.60488135,68,2.677243092,37,47.83976238,6,10.83331074,,67,58,1.468319904,0,57.8835239,19.55332857,45.89329391,3,1,36,16.14032665,1,8,1,9,49,27,53.50168981,J0042,  ,  ,  
5794,C5795,公司12,1454436,8,27,30.23497387,169,0.378568211,1,15,154,6.706201489,42,0.185568235,12,26,6.551032513,14.04708475,70,3.073938885,6,73.29312711,1,15.11772247,,25,69,12.17265625,0,70.78791784,13.22357508,21.93021253,2,1,32,9.779488218,1,11,6,1,58,91,3.360560557,  ,  ,  ,  
5795,C5796,公司11,1221025,12,29,33.33785139,65,,1,6,10,20.94671803,1,0.95068176,5,17,12.70268715,17.43465131,39,2.857853882,90,65.34091069,8,4.642127879,,27,16,13.77652059,0,0.886157862,1.802368504,83.00014674,3,1,92,11.75720384,,5,3,1,14,7,81.27357729,  ,  ,  ,  
5796,C5797,公司20,4040100,4,27,14.15825178,152,0.793341039,1,14,151,13.1958129,60,0.815286381,5,34,16.62011833,3.866744183,84,30.41884093,78,47.91783909,16,3.841022142,,85,33,13.3682398,0,53.00662083,5.744868578,81.02653943,1,1,35,2.106006816,1,3,5,10,54,65,80.30748372,J0028,J0042,  ,  
5797,C5798,公司13,1705636,3,67,27.7905859,42,0.907611387,1,3,29,32.89481799,21,0.165920719,,16,1.350556683,7.240145048,41,10.65557455,30,55.8315861,14,5.175588477,,6,19,17.95668158,0,24.40221199,14.00937772,82.79352329,2,,57,16.41913621,1,7,1,9,52,29,27.26899235,J0061,J0124,  ,  
5798,C5799,公司5,252004,9,19,8.127694635,142,0.693444002,1,17,65,32.72212678,55,0.791696958,6,67,17.12544358,0.434910801,89,25.01629017,25,65.5477365,18,1.640565235,,60,52,17.66243826,0,2.768956877,18.02434206,6.771173172,3,1,71,12.08967978,1,7,5,5,42,84,26.78808387,J0157,  ,  ,  
5799,C5800,公司14,1979649,12,65,14.25798441,138,0.596051991,1,8,45,7.906837298,71,0.527254267,4,32,1.994457382,13.02866873,73,20.38316311,41,1.683081862,18,19.14216103,,5,8,8.542455087,0,48.36481456,2.175111565,46.99967324,1,1,41,9.479518414,1,11,4,3,12,7,1.051260266,  ,  ,  ,  
5800,C5801,公司8,646416,12,10,16.64959349,183,0.230029401,1,13,72,3.102519488,70,0.04147239,6,51,14.28868161,25.82427465,57,4.062211112,15,14.2789031,1,13.0784116,,38,41,1.302439869,0,16.36085667,10.11761792,58.03832911,2,1,73,17.4396013,1,3,2,6,65,82,65.23252426,  ,  ,  ,  
5801,C5802,公司6,363609,8,5,11.1970007,182,0.391349845,1,9,125,28.84828969,46,0.079186809,4,61,8.788564737,2.05673191,10,25.69998266,39,31.17624353,14,18.19500094,,88,42,10.31683948,0,62.09234949,3.59075075,36.62323169,2,1,5,19.29211232,1,6,5,4,23,69,66.2768829,J0168,  ,  ,  
5802,C5803,公司4,161604,3,70,18.78010437,38,0.156172414,,2,179,25.96859337,19,0.066746415,4,44,,28.27404446,47,12.62491776,67,5.656900149,16,8.862378378,,8,21,14.6161981,0,45.33838761,5.380589935,61.0924396,-999999999,1,54,7.784682027,1,9,4,2,52,81,84.14986511,  ,  ,  ,  
5803,C5804,公司17,2917264,10,68,2.249238406,119,0.392952819,1,18,52,20.34484171,26,0.29153576,2,25,15.34152765,14.82988963,95,19.45549495,57,76.30959178,16,3.231734488,,63,64,15.03991439,0,68.30625612,10.82472981,52.11306208,1,1,94,11.46975081,1,5,2,8,65,83,63.52052068,  ,  ,  ,  
5804,C5805,公司8,646416,11,32,3.8727825,116,0.10475364,1,8,5,23.97678928,48,0.321355092,2,33,17.50169611,5.339873895,52,9.754291096,91,24.73187833,14,11.09020818,,43,57,10.22610551,0,68.78168259,18.12534237,17.19522662,4,1,11,17.89671463,1,11,7,2,95,84,14.20788431,  ,  ,  ,  
5805,C5806,公司2,40401,12,,26.48347198,168,0.190972531,1,16,94,30.68539787,50,0.173383551,7,4,14.52452816,11.10997992,14,24.49286217,36,62.81432352,18,4.360060997,,34,43,13.20416959,0,45.18250965,19.36652005,30.52334759,5,1,38,7.814923031,1,10,6,7,43,62,48.44423167,J0192,  ,  ,  
5806,C5807,公司19,3644281,1,32,7.643669438,138,0.66699958,1,15,12,9.602855994,16,0.040639132,12,58,5.137875321,6.021123768,10,9.590057066,42,89.67195864,2,17.05212296,,7,51,0.738127548,0,39.71818704,0.892649244,73.02660575,4,1,93,0.762463107,1,6,6,5,69,38,36.62865965,  ,  ,  ,  
5807,C5808,公司7,494209,11,39,33.44839017,106,,1,6,112,22.85356967,63,0.288866559,12,10,5.006579175,7.704500072,89,13.7214927,72,4.885100303,8,10.58341146,,6,8,5.851622384,0,54.22437406,10.33355138,25.87388227,1,1,34,17.93166378,1,12,5,11,6,80,54.09399141,  ,  ,  ,  
5808,C5809,公司20,4040100,12,49,2.578353855,95,0.39620024,1,4,68,17.42333399,39,0.021271629,4,63,16.29692335,4.764155947,90,18.26832767,83,25.32754292,12,12.10350049,,70,33,6.634947666,0,58.22854899,12.33145186,58.7839825,2,1,95,11.65253149,1,3,4,12,36,6,39.4385321,  ,  ,  ,  
5809,C5810,公司13,1705636,5,15,30.1106189,55,0.896612305,1,12,43,15.83908729,23,0.03612559,3,67,2.442877417,2.161756311,4,2.32680958,42,89.5450155,11,1.631403591,,8,64,2.946495729,0,21.13190633,14.44583697,53.19318186,5,1,65,1.010967271,1,9,5,6,29,28,4.852252249,J0139,J0056,  ,  
5810,C5811,公司13,1705636,6,48,27.46609202,26,0.781191374,1,12,74,27.31706433,50,0.831103435,8,31,0.507235969,7.193379898,5,0.166525124,86,84.94942433,6,7.397615735,,81,4,16.37378337,0,34.96714073,5.401963041,0.704301499,4,1,7,14.41317278,1,9,4,11,89,60,37.74257089,  ,  ,  ,  
5811,C5812,公司12,1454436,6,47,10.64237431,8,0.904551088,1,10,77,30.13584889,31,0.414291037,10,59,16.84763098,18.10550174,53,23.32389058,10,58.72303344,17,1.909069742,,20,45,5.805227179,0,66.73023157,1.100856049,52.12580667,2,1,9,15.28019823,1,2,5,7,34,67,9.089887275,J0053,  ,  ,  
5812,C5813,公司12,1454436,7,26,2.354235473,4,0.799994739,1,3,16,11.91217047,39,0.253171436,10,36,14.94253923,3.310186977,41,17.71425117,76,78.66761429,6,18.44566963,,26,45,6.755389297,0,90.34537789,10.47377649,3.529594231,4,1,78,12.78899523,1,5,7,9,2,51,64.27212468,  ,  ,  ,  
5813,C5814,公司18,3272481,8,13,28.89864559,14,0.413718937,1,15,146,23.36175697,64,0.529708513,10,48,16.62516417,2.045704383,68,0.729847065,11,5.892810201,2,13.73729905,,78,,8.372625199,0,77.77043249,0.558886795,60.69568904,4,1,70,15.01245233,1,8,6,2,,11,84.24395234,  ,  ,  ,  
5814,C5815,公司13,1705636,5,50,16.04270565,202,0.614105162,1,18,71,12.81081992,61,0.513436347,3,70,17.61746355,27.35614352,31,6.236117232,85,75.16907967,8,9.581173759,,67,60,7.538301767,0,1.143675208,3.081614383,50.11115773,3,1,78,6.835529294,1,11,7,12,2,20,70.31418541,J0068,J0142,  ,  
5815,C5816,公司14,1979649,2,15,16.57262195,198,0.716049659,1,16,181,9.176280846,12,0.839593661,10,36,0.571583256,9.118069087,87,19.91004954,27,76.1886032,1,19.66072732,,88,24,3.953561029,0,84.32450092,17.71419051,75.60076475,5,1,57,0.598558111,1,12,7,4,78,93,36.45099621,J0014,J0082,  ,  
5816,C5817,公司10,1010025,5,36,7.042721492,94,0.816125906,1,15,29,16.75722253,46,0.421903261,10,46,0.524069911,28.00097277,64,4.16085762,51,4.58681098,7,12.73588725,33.06076991,57,37,17.16259548,0,23.0864034,2.820765656,4.813544736,5,1,55,10.35295781,1,8,3,4,9,31,78.88904895,  ,  ,  ,  
5817,C5818,公司5,252004,5,55,,76,0.882444971,1,1,28,30.00171329,50,0.470550849,1,13,17.1054652,21.76116824,5,18.8552193,46,48.21670627,14,0.830438479,,66,26,6.858332968,0,36.31355375,11.94873905,52.55385481,4,1,29,5.399379317,1,6,6,8,39,2,48.61166395,  ,  ,  ,  
5818,C5819,公司12,1454436,3,40,15.86938713,74,0.272354795,1,13,160,1.837611731,19,0.779077587,2,39,1.964700448,9.892963847,,8.509980769,39,54.48408817,10,16.9852909,,4,19,4.881381753,0,80.87115877,2.8007144,52.18195036,2,1,74,17.24677996,1,3,3,1,27,21,54.57446378,  ,  ,  ,  
5819,C5820,公司18,3272481,9,22,2.424943662,72,0.322455888,1,16,191,15.74783604,9,0.73500036,4,45,5.475846141,10.06029444,28,7.482009317,12,12.04096838,12,17.28490613,,2,47,4.370514431,0,5.654426152,11.54677376,23.64598828,2,1,67,17.31518203,1,1,6,3,52,17,72.68759741,J0200,J0015,J0130,J0195
5820,C5821,公司11,1221025,10,67,25.10647357,74,0.064957299,1,6,13,22.0781024,64,0.492261588,7,26,12.44770463,12.75361165,9,32.42936581,74,84.18708785,8,14.74865214,,5,69,15.90574343,0,55.74283899,10.59188428,20.96039735,5,1,22,5.178000842,1,7,4,5,83,31,80.61358711,J0174,  ,  ,  
5821,C5822,公司18,3272481,8,60,33.37444917,74,0.060377404,1,8,200,12.14406461,47,0.280761,2,60,11.95971268,21.00669534,96,11.94389313,85,27.41676363,15,8.10229246,,83,27,4.721419995,0,18.32645964,10.68667005,87.36151342,3,1,53,13.23634539,1,,4,11,6,10,61.414206,  ,  ,  ,  
5822,C5823,公司12,1454436,7,39,11.87278054,82,0.919543148,1,,99,5.752041474,47,0.615341344,2,44,4.50544116,26.8026416,33,6.738440382,53,56.97526463,15,17.98975613,,75,9,1.79425622,0,7.584796272,7.992682103,3.196773018,4,1,33,2.72963022,1,6,1,6,65,59,67.64976604,J0032,  ,  ,  
5823,C5824,公司12,1454436,10,20,12.85430348,167,0.377617564,1,9,153,24.91907256,54,0.048723138,3,49,6.373418609,31.97643996,21,33.21692337,9,59.22445908,18,18.0555634,,5,21,18.03425535,0,61.69682782,13.64910552,11.22059029,5,1,46,15.35943307,1,8,7,6,29,58,22.47066461,  ,  ,  ,  
5824,C5825,公司18,3272481,10,51,17.44810843,18,0.815777379,1,4,193,26.03207848,7,0.170825878,3,65,18.19006217,10.53038117,84,21.17310956,57,33.89067994,7,2.486314604,,69,35,14.76103255,0,50.73925294,4.296389648,67.6544303,5,1,62,0.68163415,1,9,5,9,68,34,1.521547859,  ,  ,  ,  
5825,C5826,公司14,1979649,11,7,18.68539278,119,0.487219856,1,3,36,30.24405113,15,0.758487438,5,64,,11.62939026,95,9.741154994,37,22.93932641,4,10.72782796,,72,42,19.5036482,0,64.52753945,13.40937749,47.08933968,2,1,,5.254581966,1,8,1,8,78,74,33.85298327,  ,  ,  ,  
5826,C5827,公司20,4040100,11,37,19.52893307,79,0.442585266,1,16,16,5.840638252,56,0.668031857,10,8,3.359582832,29.19337711,73,22.05271519,19,90.48847716,4,1.549211806,,3,12,14.86266333,0,81.31971337,10.05631559,29.3415035,2,1,69,15.8492232,1,11,3,6,22,13,13.70736307,  ,  ,  ,  
5827,C5828,公司2,40401,4,36,26.40163111,96,0.42473663,1,10,19,0.839767382,42,0.56073438,1,66,18.4116612,33.6777401,80,4.681882945,18,18.91172144,11,4.001724358,,15,53,13.65189515,0,57.48280869,2.270318537,70.90875559,4,1,3,2.464268745,1,9,1,10,79,41,15.36348824,  ,  ,  ,  
5828,C5829,公司11,1221025,8,27,11.48682928,6,0.575214016,1,4,44,14.84193102,46,0.479828255,3,53,0.712467775,9.310434975,86,28.05366451,68,17.08903661,4,14.05606884,9.252650662,35,54,18.06955264,0,42.79243913,9.794217264,6.177767764,2,1,28,7.148361789,1,2,2,11,21,76,43.71167608,  ,  ,  ,  
5829,C5830,公司2,40401,9,3,11.61481405,71,0.484702143,1,8,41,12.04677985,26,0.77462049,8,18,3.062972119,0.653993995,81,3.466567972,80,54.64736426,13,12.76276187,31.92508614,93,24,4.504937217,0,38.78275547,13.72090681,80.914854,5,1,33,16.78559899,1,11,3,8,28,4,70.39546071,  ,  ,  ,  
5830,C5831,公司13,1705636,2,62,31.76197412,1,0.223754216,1,18,179,29.5042978,42,0.910839936,10,46,2.138927315,13.22480152,35,11.69157342,94,48.91230909,5,0.920343133,,4,28,5.511679621,0,58.61356418,2.275428395,79.99533493,1,1,90,9.667683681,1,10,6,3,6,73,53.42292766,  ,  ,  ,  
5831,C5832,公司20,4040100,9,37,17.50710798,9,0.327482972,1,8,185,24.61163299,42,0.354951958,10,49,10.9364343,10.49593476,30,20.10355749,53,52.57621256,7,13.9919317,,93,49,19.70587603,0,35.19767218,2.371338207,71.07386773,1,1,86,7.349418062,1,2,4,1,11,93,46.59585337,J0032,J0181,  ,  
5832,C5833,公司5,252004,1,2,4.399184967,47,0.579106911,,18,10,32.18413408,38,0.166988717,8,17,4.588140449,999999999,38,31.47728434,81,9.409008926,14,14.46450918,,77,44,15.51735854,0,49.66723434,17.84312253,55.26168623,5,1,52,0.621786641,1,5,6,9,43,43,66.11524729,J0060,J0126,  ,  
5833,C5834,公司11,1221025,5,42,5.126496761,109,0.779821044,1,17,182,18.16746839,40,0.964229692,7,33,1.048867317,14.43978764,19,10.45333709,48,50.55396929,6,14.21041062,,61,33,10.96236946,0,34.89839981,3.444056703,88.72085877,2,1,60,10.51428294,1,10,6,10,75,64,44.7740542,  ,  ,  ,  
5834,C5835,公司8,646416,5,3,14.61797135,23,0.737194035,1,13,162,23.08488994,19,0.462980587,6,52,12.58548469,8.562510365,63,20.90268628,41,73.12452597,14,16.49753826,,62,13,6.296358458,0,5.450894908,14.32059791,44.35917498,2,1,13,0.958955615,1,7,6,2,28,9,26.91243667,J0037,J0161,J0072,J0164
5835,C5836,公司17,2917264,5,,31.46202802,37,0.392311531,1,3,181,17.68941665,66,0.777968999,9,40,8.311855016,31.98878598,36,10.25962454,77,76.58824127,18,12.59223811,,43,37,18.03222512,0,3.145527179,7.381705985,50.70308452,1,1,75,11.46547354,1,4,4,4,70,73,61.80365391,  ,  ,  ,  
5836,C5837,公司20,4040100,12,61,0.395988222,45,0.645326522,1,6,159,12.49414838,61,0.497798396,3,65,15.28936823,0.404634597,14,18.8549555,21,71.82715241,15,7.24903729,,57,28,5.499500441,0,38.26091915,0.162203019,89.68060955,4,1,10,14.67052533,1,4,2,1,60,63,10.20836774,  ,  ,  ,  
5837,C5838,公司17,2917264,11,61,29.98106015,151,0.469258285,1,5,83,25.7911301,22,0.617871835,1,65,7.116295913,32.77238685,24,13.7299141,91,1.451007762,,9.837888749,,46,27,11.90372558,0,72.8632074,5.15130739,55.84075593,4,1,86,16.61057853,1,1,3,4,2,6,22.69747287,J0183,  ,  ,  
5838,C5839,公司1,10000,5,11,8.276919145,145,0.142095043,1,18,5,33.87328488,16,0.635128643,5,62,6.454049893,8.922706962,20,28.11384742,70,16.63840058,13,12.78158077,,5,45,15.99624572,0,83.55740512,18.94079564,75.84077529,3,1,81,5.112674371,1,3,7,11,51,71,15.14006018,  ,  ,  ,  
5839,C5840,公司5,252004,7,64,9.650155752,97,0.615680248,1,7,7,24.8788358,2,0.099855487,9,48,0.597077678,1.200881946,35,13.99979146,26,48.53536632,14,9.50059253,,88,65,16.86863119,0,51.19842736,1.631253616,52.54137102,1,1,62,7.718843134,,4,4,5,68,34,51.30737851,  ,  ,  ,  
5840,C5841,公司5,252004,11,14,14.67463426,163,,1,16,134,4.586714858,12,0.942694423,5,1,1.465032485,27.13304735,43,1.406409618,67,7.003795365,7,10.93856527,,26,63,16.81919394,0,22.59133826,18.64702189,34.00862357,4,1,19,9.719963639,1,6,4,9,15,82,54.34142295,J0036,  ,  ,  
5841,C5842,公司18,3272481,2,11,16.96063868,148,0.75129824,1,9,135,33.48615107,58,0.188021103,6,47,14.82905819,21.87475669,28,11.9545139,95,7.951473467,5,7.18935409,,46,69,4.677760953,0,67.81809468,5.872256111,4.84070765,4,1,47,13.90920885,1,1,7,7,45,62,88.39928664,  ,  ,  ,  
5842,C5843,公司20,4040100,3,2,28.33766233,170,0.588979467,1,16,156,4.689321153,52,0.769497209,1,16,10.97983209,4.578308568,37,22.18442006,65,35.79202258,16,18.11032023,,87,11,13.39498318,0,40.39151802,7.48534832,66.54061973,2,1,77,14.8651789,1,11,6,11,31,68,27.815373,J0100,J0133,  ,  
5843,C5844,公司10,1010025,4,42,2.908205732,163,0.836732771,1,3,95,6.797284282,33,0.415285807,11,47,2.336320379,19.93727727,25,22.43709081,46,20.58463099,11,1.812890206,,7,5,17.52241348,0,37.14761516,4.523285468,999999999,4,1,79,7.373835817,1,5,4,11,23,60,56.58701032,  ,  ,  ,  
5844,C5845,公司8,646416,2,46,15.06330588,181,0.086548574,1,3,95,30.78790506,35,0.34614647,4,32,5.673648255,28.09764246,80,5.700024813,41,31.68032109,9,2.870266488,,32,35,11.28723358,0,33.35739469,8.439067239,62.40442629,4,1,23,11.88121447,1,7,1,9,24,82,46.69739001,J0007,J0048,J0173,J0124
5845,C5846,公司17,2917264,8,43,2.737159038,107,0.287316263,1,1,152,31.72965178,54,0.844062053,11,59,17.47711291,33.96358841,72,14.75337079,51,87.11811529,18,13.02411301,,3,60,1.894299525,0,29.28620328,3.882050207,74.04863764,4,1,44,8.461880467,1,1,3,12,62,44,72.28552156,  ,  ,  ,  
5846,C5847,公司5,252004,6,26,16.36522889,172,0.345573521,1,11,154,22.17698695,,0.255608864,2,65,5.137112428,27.88770405,31,4.366445266,7,51.94070142,14,13.53769077,,69,61,6.893585888,0,78.04247142,11.75280887,5.434171023,5,1,96,15.14304411,1,3,2,4,50,84,15.3640661,J0186,J0096,J0028,J0059
5847,C5848,公司16,2585664,3,1,28.55434701,36,0.452327867,1,13,72,7.429719426,5,0.350070428,12,50,16.25201386,18.13140939,70,24.21216289,16,83.0892656,12,12.01349521,,17,43,2.988080348,0,50.5867154,5.052281451,13.25868034,1,1,3,13.05908831,-999999999,,6,9,85,90,29.40690816,  ,  ,  ,  
5848,C5849,公司13,1705636,4,35,3.798756173,71,0.706885049,1,3,86,2.055299096,2,0.012368331,5,19,9.383849693,30.64985083,74,14.32692409,49,70.69064941,14,8.264642371,,85,5,19.07905033,0,2.823194505,0.051981158,2.711806124,4,1,55,3.276658128,1,1,3,3,47,5,79.87586657,  ,  ,  ,  
